dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:30:08,8,66,133,295,58,104,Amazon,search the map for new
2023-12-04 14:30:11,81,152,389,501,71,41,Youtube,search the map for new
2023-12-04 14:30:16,70,128,205,371,58,108,Bing,suggestions on finals
2023-12-04 14:30:18,8,68,140,297,60,97,Amazon,suggestions on finals
2023-12-04 14:30:22,52,120,344,444,68,32,Youtube,suggestions on finals
2023-12-04 14:30:27,11,69,145,305,58,102,Bing,start
2023-12-04 14:30:29,10,74,164,364,64,136,Amazon,start
2023-12-04 14:30:34,73,143,349,454,70,35,Youtube,start
2023-12-04 14:30:39,56,94,160,256,38,58,Bing,ending
2023-12-04 14:30:41,9,69,145,306,60,101,Amazon,ending
2023-12-04 14:30:45,74,141,321,416,67,28,Youtube,ending
2023-12-04 14:30:50,10,70,151,276,60,65,Bing,safety
2023-12-04 14:30:52,85,143,212,374,58,104,Amazon,safety
2023-12-04 14:30:55,112,175,460,565,63,42,Youtube,safety
2023-12-04 14:31:01,11,53,183,502,42,277,Bing,data
2023-12-04 14:31:03,10,72,146,312,62,104,Amazon,data
2023-12-04 14:31:08,167,238,504,631,71,56,Youtube,data
2023-12-04 14:31:13,9,67,138,259,58,63,Bing,DDIO
2023-12-04 14:31:14,9,69,143,303,60,100,Amazon,DDIO
2023-12-04 14:31:17,63,119,359,450,56,35,Youtube,DDIO
2023-12-04 14:31:22,7,48,139,385,41,205,Bing,MSFG
2023-12-04 14:31:24,8,66,134,299,58,107,Amazon,MSFG
2023-12-04 14:31:28,59,131,351,458,72,35,Youtube,MSFG
2023-12-04 14:31:34,155,209,286,648,54,308,Bing,HOA
2023-12-04 14:31:35,10,72,226,391,62,103,Amazon,HOA
2023-12-04 14:31:38,87,165,370,476,78,28,Youtube,HOA
2023-12-04 14:31:45,10,54,114,872,44,714,Bing,FAFR
2023-12-04 14:31:46,7,74,154,313,67,92,Amazon,FAFR
2023-12-04 14:31:50,89,176,392,498,87,19,Youtube,FAFR
2023-12-04 14:31:55,51,92,159,265,41,65,Bing,WieSOichDichEmpfangen
2023-12-04 14:31:57,7,69,142,310,62,106,Amazon,WieSOichDichEmpfangen
2023-12-04 14:32:00,68,137,373,476,69,34,Youtube,WieSOichDichEmpfangen
2023-12-04 14:32:05,10,65,142,293,55,96,Bing,sagmichbitte
2023-12-04 14:32:06,5,68,137,297,63,97,Amazon,sagmichbitte
2023-12-04 14:32:09,60,132,413,517,72,32,Youtube,sagmichbitte
2023-12-04 14:32:15,9,62,131,368,53,184,Bing,ilAuraitSuffi
2023-12-04 14:32:16,69,127,193,352,58,101,Amazon,ilAuraitSuffi
2023-12-04 14:32:19,32,114,366,468,82,20,Youtube,ilAuraitSuffi
