dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:56:00,72,169,646,832,97,89,Youtube,Youtube
2023-12-04 14:56:06,8,90,193,354,82,79,Bing,cirtic
2023-12-04 14:56:08,7,91,184,537,84,269,Amazon,cirtic
2023-12-04 14:56:12,75,175,614,760,100,46,Youtube,cirtic
2023-12-04 14:56:17,12,102,212,395,90,93,Bing,when would there be
2023-12-04 14:56:19,8,91,185,397,83,129,Amazon,when would there be
2023-12-04 14:56:23,68,165,636,830,97,97,Youtube,when would there be
2023-12-04 14:56:29,18,110,219,405,92,94,Bing,search the map for new
2023-12-04 14:56:31,9,93,188,407,84,135,Amazon,search the map for new
2023-12-04 14:56:35,61,152,629,809,91,89,Youtube,search the map for new
2023-12-04 14:56:41,8,90,196,366,82,88,Bing,suggestions on finals
2023-12-04 14:56:44,9,93,187,407,84,136,Amazon,suggestions on finals
2023-12-04 14:56:48,51,149,589,782,98,95,Youtube,suggestions on finals
2023-12-04 14:56:53,8,95,208,528,87,233,Bing,start
2023-12-04 14:56:56,11,98,192,417,87,138,Amazon,start
2023-12-04 14:57:00,51,144,579,767,93,95,Youtube,start
2023-12-04 14:57:06,95,181,304,529,86,139,Bing,ending
2023-12-04 14:57:08,5,93,188,424,88,148,Amazon,ending
2023-12-04 14:57:12,50,143,574,730,93,63,Youtube,ending
2023-12-04 14:57:17,11,95,202,378,84,92,Bing,safety
2023-12-04 14:57:20,5,94,188,425,89,148,Amazon,safety
2023-12-04 14:57:24,58,155,598,747,97,52,Youtube,safety
2023-12-04 14:57:30,9,93,207,363,84,72,Bing,data
2023-12-04 14:57:32,9,92,184,398,83,131,Amazon,data
2023-12-04 14:57:37,79,185,656,815,106,53,Youtube,data
2023-12-04 14:57:42,10,102,211,388,92,85,Bing,DDIO
2023-12-04 14:57:44,5,88,181,402,83,138,Amazon,DDIO
2023-12-04 14:57:49,46,143,614,776,97,65,Youtube,DDIO
2023-12-04 14:57:53,16,107,238,431,91,102,Bing,MSFG
2023-12-04 14:57:56,8,91,181,413,83,149,Amazon,MSFG
2023-12-04 14:57:59,72,170,652,823,98,73,Youtube,MSFG
2023-12-04 14:58:05,8,96,209,397,88,100,Bing,HOA
2023-12-04 14:58:07,97,181,277,505,84,144,Amazon,HOA
2023-12-04 14:58:11,61,156,586,735,95,54,Youtube,HOA
2023-12-04 14:58:17,87,172,278,1042,85,679,Bing,FAFR
2023-12-04 14:58:19,5,89,186,415,84,145,Amazon,FAFR
