dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:25:39,11,52,105,236,41,90,Amazon,Carnegie Mellon University
2023-12-04 13:25:41,50,72,197,271,22,52,Youtube,Carnegie Mellon University
2023-12-04 13:25:46,7,30,82,167,23,62,Bing,Airbnb
2023-12-04 13:25:49,9,51,107,234,42,85,Amazon,Airbnb
2023-12-04 13:25:51,54,78,191,278,24,63,Youtube,Airbnb
2023-12-04 13:25:55,26,48,103,188,22,63,Bing,Facebook
2023-12-04 13:25:57,7,48,106,235,41,88,Amazon,Facebook
2023-12-04 13:25:58,48,72,191,260,24,45,Youtube,Facebook
2023-12-04 13:26:03,9,32,85,173,23,65,Bing,Youtube
2023-12-04 13:26:05,9,51,101,223,42,80,Amazon,Youtube
2023-12-04 13:26:07,56,81,203,279,25,51,Youtube,Youtube
2023-12-04 13:26:11,8,29,82,168,21,65,Bing,cirtic
2023-12-04 13:26:12,8,49,101,239,41,97,Amazon,cirtic
2023-12-04 13:26:15,53,77,195,260,24,41,Youtube,cirtic
2023-12-04 13:26:29,4,26,78,163,22,63,Bing,Carnegie Mellon University
2023-12-04 13:26:31,39,95,153,298,56,89,Amazon,Carnegie Mellon University
2023-12-04 13:26:33,48,76,188,258,28,42,Youtube,Carnegie Mellon University
2023-12-04 13:26:38,7,28,79,167,21,67,Bing,Airbnb
2023-12-04 13:26:39,7,48,98,262,41,123,Amazon,Airbnb
2023-12-04 13:26:41,71,95,217,295,24,54,Youtube,Airbnb
2023-12-04 13:26:45,26,50,102,184,24,58,Bing,Facebook
2023-12-04 13:26:46,14,56,105,326,42,179,Amazon,Facebook
2023-12-04 13:26:48,47,70,197,267,23,47,Youtube,Facebook
2023-12-04 13:26:53,7,46,103,187,39,45,Bing,Youtube
2023-12-04 13:26:55,7,46,96,254,39,119,Amazon,Youtube
2023-12-04 13:26:57,53,74,235,302,21,46,Youtube,Youtube
2023-12-04 13:27:01,26,48,111,201,22,68,Bing,cirtic
2023-12-04 13:27:03,4,44,93,238,40,105,Amazon,cirtic
2023-12-04 13:27:05,47,70,188,261,23,50,Youtube,cirtic
dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:28:17,28,50,101,182,22,59,Bing,Carnegie Mellon University
2023-12-04 13:28:18,30,74,125,264,44,95,Amazon,Carnegie Mellon University
2023-12-04 13:28:20,50,76,217,294,26,51,Youtube,Carnegie Mellon University
2023-12-04 13:28:24,5,31,83,169,26,60,Bing,Airbnb
2023-12-04 13:28:26,22,64,112,237,42,83,Amazon,Airbnb
2023-12-04 13:28:28,53,76,188,258,23,47,Youtube,Airbnb
2023-12-04 13:28:32,10,33,90,176,23,63,Bing,Facebook
2023-12-04 13:28:34,41,81,134,287,40,113,Amazon,Facebook
2023-12-04 13:28:36,55,80,191,261,25,45,Youtube,Facebook
2023-12-04 13:28:40,9,222,297,383,213,-127,Bing,Youtube
2023-12-04 13:28:42,8,55,107,303,47,149,Amazon,Youtube
2023-12-04 13:28:46,45,143,287,358,98,-27,Youtube,Youtube
2023-12-04 13:28:50,10,58,144,226,48,34,Bing,cirtic
2023-12-04 13:28:51,7,57,117,251,50,84,Amazon,cirtic
2023-12-04 13:28:54,53,76,194,258,23,41,Youtube,cirtic
2023-12-04 13:28:59,12,79,267,387,67,53,Bing,when would there be
2023-12-04 13:29:00,15,57,112,242,42,88,Amazon,when would there be
2023-12-04 13:29:03,53,75,189,260,22,49,Youtube,when would there be
2023-12-04 13:29:08,7,29,80,169,22,67,Bing,search the map for new
2023-12-04 13:29:09,17,64,126,258,47,85,Amazon,search the map for new
2023-12-04 13:29:11,47,80,197,272,33,42,Youtube,search the map for new
2023-12-04 13:29:16,8,34,96,178,26,56,Bing,suggestions on finals
2023-12-04 13:29:18,8,56,107,241,48,86,Amazon,suggestions on finals
2023-12-04 13:29:20,64,86,203,285,22,60,Youtube,suggestions on finals
2023-12-04 13:29:25,9,30,98,183,21,64,Bing,start
2023-12-04 13:29:27,15,56,117,246,41,88,Amazon,start
2023-12-04 13:29:30,56,80,199,267,24,44,Youtube,start
2023-12-04 13:29:35,10,34,103,194,24,67,Bing,ending
2023-12-04 13:29:37,7,59,351,482,52,79,Amazon,ending
2023-12-04 13:29:39,45,70,193,257,25,39,Youtube,ending
2023-12-04 13:29:44,8,30,81,167,22,64,Bing,safety
2023-12-04 13:29:46,5,52,101,332,47,184,Amazon,safety
2023-12-04 13:29:49,69,99,241,324,30,53,Youtube,safety
2023-12-04 13:29:53,8,121,174,275,113,-12,Bing,data
2023-12-04 13:29:57,7,47,99,231,40,92,Amazon,data
2023-12-04 13:30:00,54,81,204,269,27,38,Youtube,data
2023-12-04 13:30:05,7,39,124,215,32,59,Bing,DDIO
2023-12-04 13:30:07,13,70,424,572,57,91,Amazon,DDIO
2023-12-04 13:30:10,49,87,246,325,38,41,Youtube,DDIO
2023-12-04 13:30:14,9,32,95,181,23,63,Bing,MSFG
2023-12-04 13:30:16,7,58,119,251,51,81,Amazon,MSFG
2023-12-04 13:30:19,56,81,220,301,25,56,Youtube,MSFG
2023-12-04 13:30:24,11,32,92,186,21,73,Bing,HOA
2023-12-04 13:30:27,13,60,129,276,47,100,Amazon,HOA
2023-12-04 13:30:32,57,87,589,702,30,83,Youtube,HOA
2023-12-04 13:30:36,28,49,104,171,21,46,Bing,FAFR
